,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
232,Altadena,34.185560000000066,-118.13151999999997,El Patron Mexican Food Restaurant,34.18965259062752,-118.13151495835055,Mexican Restaurant
233,Altadena,34.185560000000066,-118.13151999999997,Bulgarini Gelato,34.190808603018226,-118.13200791341978,Ice Cream Shop
234,Altadena,34.185560000000066,-118.13151999999997,Grocery Outlet Bargain Market,34.1851286,-118.1308729,Grocery Store
235,Altadena,34.185560000000066,-118.13151999999997,Altadena Town and Country Club,34.1851524650699,-118.12159662538394,American Restaurant
236,Altadena,34.185560000000066,-118.13151999999997,Rancho Bar,34.188545043087046,-118.1315690993023,Dive Bar
237,Altadena,34.185560000000066,-118.13151999999997,Redbox,34.18502426147461,-118.13091278076172,Video Store
238,Altadena,34.185560000000066,-118.13151999999997,Coffee Gallery,34.18072679028261,-118.13190066896193,Coffee Shop
239,Altadena,34.185560000000066,-118.13151999999997,Pizza Hut,34.18387280565369,-118.13184180180542,Pizza Place
240,Altadena,34.185560000000066,-118.13151999999997,Chase Bank,34.18616874533963,-118.1320886968692,Bank
241,Altadena,34.185560000000066,-118.13151999999997,ALDI,34.1842973,-118.1312064,Grocery Store
242,Altadena,34.185560000000066,-118.13151999999997,Jack in the Box,34.18542491303281,-118.13183695077896,Fast Food Restaurant
243,Altadena,34.185560000000066,-118.13151999999997,Rite Aid,34.1908834,-118.1325002,Pharmacy
244,Altadena,34.185560000000066,-118.13151999999997,The Bunny Museum,34.19040982410754,-118.13156604766846,Museum
245,Altadena,34.185560000000066,-118.13151999999997,Pizza Joe's,34.18518841266632,-118.13167,Pizza Place
246,Altadena,34.185560000000066,-118.13151999999997,Park bench deli,34.188239,-118.13126,Sandwich Place
247,Altadena,34.185560000000066,-118.13151999999997,Wellema Hat Company,34.188307,-118.132222,Men's Store
248,Altadena,34.185560000000066,-118.13151999999997,Ace Smoke Shop,34.188656,-118.131579,Smoke Shop
249,Altadena,34.185560000000066,-118.13151999999997,Brake Masters,34.18184618,-118.13180567,Automotive Shop
250,Altadena,34.185560000000066,-118.13151999999997,Daz-e Thrift Shop,34.18930435180664,-118.1318130493164,Thrift / Vintage Store
251,Altadena,34.185560000000066,-118.13151999999997,Camp Mariposa,34.190156,-118.13668100000001,Campground
252,Altadena,34.185560000000066,-118.13151999999997,ampm,34.17813653300392,-118.13163247584603,Convenience Store
253,Altadena,34.185560000000066,-118.13151999999997,Altadena Town &  Country Club,34.1850762,-118.1217316,Golf Course
254,Altadena,34.185560000000066,-118.13151999999997,Boot Camp Pasadena,34.17717266830881,-118.13104846585482,Gym / Fitness Center
255,Altadena,34.185560000000066,-118.13151999999997,Altadena Town & Country Club Fitness Center,34.185523986816406,-118.12113952636719,Gym / Fitness Center
256,Arcadia,34.13635000000005,-118.03866999999997,Arcadia County Park,34.13855557068179,-118.03414821624756,Park
257,Arcadia,34.13635000000005,-118.03866999999997,Santa Anita Clubhouse,34.13864912389718,-118.0438548423175,Racetrack
258,Arcadia,34.13635000000005,-118.03866999999997,Peppers Mexican Restaurant,34.141565285290625,-118.03836527740664,Mexican Restaurant
259,Arcadia,34.13635000000005,-118.03866999999997,Santa Anita Park,34.14075780032176,-118.04485559463501,Racetrack
260,Arcadia,34.13635000000005,-118.03866999999997,626 Night Market,34.13747300646296,-118.04530128784603,Night Market
261,Arcadia,34.13635000000005,-118.03866999999997,Claro's Italian Market,34.140282393722295,-118.03050054166496,Sandwich Place
262,Arcadia,34.13635000000005,-118.03866999999997,Rod's Grill,34.14046799802618,-118.03346014851817,American Restaurant
263,Arcadia,34.13635000000005,-118.03866999999997,REI,34.142576,-118.031048,Sporting Goods Shop
264,Arcadia,34.13635000000005,-118.03866999999997,Santa Anita Golf Course,34.13550501844585,-118.03209417207968,Golf Course
265,Arcadia,34.13635000000005,-118.03866999999997,The Stables at Santa Anita Park,34.13803032331882,-118.04791972433321,Stables
266,Arcadia,34.13635000000005,-118.03866999999997,The Book Rack,34.13771585084922,-118.02812669917815,Bookstore
267,Arcadia,34.13635000000005,-118.03866999999997,Paris Baguette,34.135091363545435,-118.04918936822058,Bakery
268,Arcadia,34.13635000000005,-118.03866999999997,Clocker's Corner,34.13973619828682,-118.0470335765919,Breakfast Spot
269,Arcadia,34.13635000000005,-118.03866999999997,Boiling Point,34.137628088464446,-118.02820655275393,Asian Restaurant
270,Arcadia,34.13635000000005,-118.03866999999997,The Cheesecake Factory,34.134844133831805,-118.04906282654066,American Restaurant
271,Arcadia,34.13635000000005,-118.03866999999997,Wood Ranch BBQ & Grill,34.13479477360242,-118.04879828001988,BBQ Joint
272,Arcadia,34.13635000000005,-118.03866999999997,Hyper Coffee,34.13765421776891,-118.02845726002248,Coffee Shop
273,Arcadia,34.13635000000005,-118.03866999999997,Villa Catrina,34.142954114191035,-118.03178739325955,Mexican Restaurant
274,Arcadia,34.13635000000005,-118.03866999999997,AMC Santa Anita 16,34.1353904958751,-118.04887345491872,Movie Theater
275,Arcadia,34.13635000000005,-118.03866999999997,Arcadia High School Stadium,34.130380531384866,-118.03455111112234,Football Stadium
276,Arcadia,34.13635000000005,-118.03866999999997,Chicken Now,34.13528559947026,-118.04939146153353,Fried Chicken Joint
277,Arcadia,34.13635000000005,-118.03866999999997,Arcadia Blues Club,34.13987666703816,-118.03060011825202,Music Venue
278,Arcadia,34.13635000000005,-118.03866999999997,First Cabin Bar,34.13995343179332,-118.02946460110421,Bar
279,Arcadia,34.13635000000005,-118.03866999999997,Spices Thai Kitchen,34.135403097153606,-118.02817750144426,Thai Restaurant
280,Arcadia,34.13635000000005,-118.03866999999997,Jersey Mike's Subs,34.13519507,-118.0492953,Sandwich Place
281,Arcadia,34.13635000000005,-118.03866999999997,El Pollo Loco,34.13012,-118.031548,Fast Food Restaurant
282,Arcadia,34.13635000000005,-118.03866999999997,Massis Kabob International Grill,34.13522532642942,-118.04936955872296,Middle Eastern Restaurant
283,Arcadia,34.13635000000005,-118.03866999999997,Chase Bank,34.139804212197845,-118.02868663003889,Bank
284,Arcadia,34.13635000000005,-118.03866999999997,Jiffy Lube,34.14029744031573,-118.031874383446,Automotive Shop
285,Arcadia,34.13635000000005,-118.03866999999997,Arcadia Performing Arts Center,34.130252107825775,-118.03970836677908,Performing Arts Venue
286,Arcadia,34.13635000000005,-118.03866999999997,chengdu impression (Chengdu Impression),34.140263908848446,-118.03041445288021,Szechuan Restaurant
287,Arcadia,34.13635000000005,-118.03866999999997,Honeyboba,34.12965791404651,-118.03163443667933,Bubble Tea Shop
288,Arcadia,34.13635000000005,-118.03866999999997,Rice Balls of Fire,34.13867284880107,-118.04579867942232,Food Truck
289,Arcadia,34.13635000000005,-118.03866999999997,Santa Anita Food Truck Festival,34.140649138577544,-118.04476959185403,Food Truck
290,Arcadia,34.13635000000005,-118.03866999999997,Denny's,34.14030048719498,-118.0311307311058,Breakfast Spot
291,Arcadia,34.13635000000005,-118.03866999999997,FRESH Insperations at Methodist Hospital,34.13491006163297,-118.04125921473116,Snack Place
292,Arcadia,34.13635000000005,-118.03866999999997,Bento-Ya,34.13479709276982,-118.02804866167858,Japanese Restaurant
293,Arcadia,34.13635000000005,-118.03866999999997,Arcadia Tennis Center,34.134552001953125,-118.03587341308594,Tennis Court
294,Arcadia,34.13635000000005,-118.03866999999997,Motel 6,34.143378000000006,-118.039497,Hotel
295,Arcadia,34.13635000000005,-118.03866999999997,The Santa Anita Inn,34.13939715245267,-118.03696548280598,Hotel
296,Arcadia,34.13635000000005,-118.03866999999997,Short Rib Korean BBQ,34.13972696475517,-118.0353474449366,Food Truck
297,Arcadia,34.13635000000005,-118.03866999999997,the chandelier room,34.13850287361655,-118.04379767031422,Park
298,Arcadia,34.13635000000005,-118.03866999999997,Maui Wowi Truck,34.14045715332031,-118.04224395751953,Food Truck
299,Arcadia,34.13635000000005,-118.03866999999997,Breeders Cup T.v. Compound,34.13878319066846,-118.04443799569417,Track
300,Arcadia,34.13635000000005,-118.03866999999997,FrontRunner,34.13887848241692,-118.04486349630035,Restaurant
301,Arcadia,34.13635000000005,-118.03866999999997,Ramen Noodle Food Truck,34.14008738333333,-118.04392117,Food Truck
302,Arcadia,34.13635000000005,-118.03866999999997,Winner's Terrace at Santa Anita Park,34.13923263549805,-118.0453109741211,Athletics & Sports
303,Arcadia,34.13635000000005,-118.03866999999997,The Fountain at Santa Anita Park,34.1384449092924,-118.04576437659995,Fountain
304,Arcadia,34.13635000000005,-118.03866999999997,Bubble & Tea,34.14019170846546,-118.03186565637589,Bubble Tea Shop
305,Arcadia,34.13635000000005,-118.03866999999997,CrossFit Reason,34.13087438682054,-118.03145380201452,Gym
306,Arcadia,34.13635000000005,-118.03866999999997,Salon 401,34.13552013957903,-118.0284691895567,Cosmetics Shop
307,Arcadia,34.13635000000005,-118.03866999999997,My Place Convenience,34.129996999999996,-118.031678,Convenience Store
308,Arcadia,34.13635000000005,-118.03866999999997,Chocolat Day Spa,34.138647999999996,-118.028581,Spa
309,Arcadia,34.13635000000005,-118.03866999999997,Joker's Koffee,34.12993240356445,-118.03163146972656,Coffee Shop
310,Arcadia,34.13635000000005,-118.03866999999997,Hatrack Liquor,34.134865,-118.028252,Convenience Store
311,Arcadia,34.13635000000005,-118.03866999999997,West Coast Elite Gymnastics,34.13030514100192,-118.03100356841844,Gymnastics Gym
312,Arcadia,34.13635000000005,-118.03866999999997,Tea Brick,34.129608,-118.03148,Tea Room
313,Arleta,34.24905000000007,-118.43348999999995,Back To The Future Filming Location - McFly's House,34.24342916029899,-118.43365500466447,Historic Site
314,Arleta,34.24905000000007,-118.43348999999995,Domino's Pizza,34.255876,-118.436751,Pizza Place
315,Arleta,34.24905000000007,-118.43348999999995,Taco El Oso,34.254086891306855,-118.43831853894656,Mexican Restaurant
316,Arleta,34.24905000000007,-118.43348999999995,Taco House,34.25056076049805,-118.42947387695312,Taco Place
317,Arleta,34.24905000000007,-118.43348999999995,McDonald's,34.25769773010695,-118.43294374644756,Fast Food Restaurant
318,Arleta,34.24905000000007,-118.43348999999995,Van Nuys blvd. / Arleta ave. 761 northbound bus stop,34.2542,-118.4382,Bus Station
319,Arleta,34.24905000000007,-118.43348999999995,Ay Papa Que Rico,34.254024,-118.438995,Cuban Restaurant
320,Arleta,34.24905000000007,-118.43348999999995,Arleta Liquor Market,34.25449694310234,-118.43847485740186,Liquor Store
321,Arleta,34.24905000000007,-118.43348999999995,Nails Spa Studio,34.252771,-118.426405,Spa
322,Arleta,34.24905000000007,-118.43348999999995,Tacos Garibaldi,34.25230264663696,-118.42569172382355,Mexican Restaurant
323,Arleta,34.24905000000007,-118.43348999999995,Expert Team Movers,34.243977,-118.441574,Home Service
324,Arlington Heights,34.03989000000007,-118.32541999999995,Underground Museum,34.03975769031293,-118.32293385326447,Art Gallery
325,Arlington Heights,34.03989000000007,-118.32541999999995,Mariscos 4 Vientos Taco Truck,34.041991933857716,-118.32994279593072,Food Truck
326,Arlington Heights,34.03989000000007,-118.32541999999995,Das Bunker,34.04780982960745,-118.32411581665352,Nightclub
327,Arlington Heights,34.03989000000007,-118.32541999999995,Gus's World Famous Fried Chicken,34.04794610021919,-118.32647178177311,Fried Chicken Joint
328,Arlington Heights,34.03989000000007,-118.32541999999995,Gish Bac,34.040118,-118.33012099999999,Mexican Restaurant
329,Arlington Heights,34.03989000000007,-118.32541999999995,The Grain Cafe,34.047713241983026,-118.32760077493121,Vegetarian / Vegan Restaurant
330,Arlington Heights,34.03989000000007,-118.32541999999995,Mateo's Ice Cream & Fruit Bars,34.04758761790422,-118.32797231877251,Ice Cream Shop
331,Arlington Heights,34.03989000000007,-118.32541999999995,La Fayette Square,34.04320542940331,-118.3338126042399,Neighborhood
332,Arlington Heights,34.03989000000007,-118.32541999999995,Natraliart Jamaican Restaurant,34.03974971881681,-118.3223915784487,Restaurant
333,Arlington Heights,34.03989000000007,-118.32541999999995,La Cevicheria,34.047653669978864,-118.32281032054662,Latin American Restaurant
334,Arlington Heights,34.03989000000007,-118.32541999999995,Dunkin',34.04426500099705,-118.32814493249076,Donut Shop
335,Arlington Heights,34.03989000000007,-118.32541999999995,Union Nightclub,34.04773635136594,-118.32419341054482,Music Venue
336,Arlington Heights,34.03989000000007,-118.32541999999995,Jeju Sushi 제주활어,34.04748856,-118.32491228,Sushi Restaurant
337,Arlington Heights,34.03989000000007,-118.32541999999995,7-Eleven,34.0443521594041,-118.326641768217,Convenience Store
338,Arlington Heights,34.03989000000007,-118.32541999999995,Pacific French Bakery,34.03975028110067,-118.3300180222188,Bakery
339,Arlington Heights,34.03989000000007,-118.32541999999995,Ham Ji Park,34.047894521878035,-118.32578682004299,Korean Restaurant
340,Arlington Heights,34.03989000000007,-118.32541999999995,Starbucks,34.0402119,-118.3304475,Coffee Shop
341,Arlington Heights,34.03989000000007,-118.32541999999995,Capitol Burgers,34.048099765198764,-118.32816442111398,Burger Joint
342,Arlington Heights,34.03989000000007,-118.32541999999995,Hertz,34.04788,-118.329266,Rental Car Location
343,Arlington Heights,34.03989000000007,-118.32541999999995,Catch One,34.04780779908236,-118.32414108861353,Karaoke Bar
344,Arlington Heights,34.03989000000007,-118.32541999999995,El Baron De Centro America,34.04771712925697,-118.32713251202725,Latin American Restaurant
345,Arlington Heights,34.03989000000007,-118.32541999999995,Washington Square,34.03862747713418,-118.32773388337111,Grocery Store
346,Arlington Heights,34.03989000000007,-118.32541999999995,Hatch Escape,34.039342,-118.320249,Entertainment Service
347,Arlington Heights,34.03989000000007,-118.32541999999995,Metro Bus Stop Line 33 & 733,34.04451786757045,-118.32852156092414,Bus Station
348,Arlington Heights,34.03989000000007,-118.32541999999995,29th and Crenshaw,34.035292434604365,-118.32994850367777,Shopping Mall
349,Arlington Heights,34.03989000000007,-118.32541999999995,China Wok,34.045147,-118.32876399999999,Chinese Restaurant
350,Arlington Heights,34.03989000000007,-118.32541999999995,Chiqui's Tacos,34.03936927166263,-118.31804743306469,Taco Place
351,Arlington Heights,34.03989000000007,-118.32541999999995,Metro Bus Line 37,34.03350407559031,-118.32474295841641,Moving Target
352,Arlington Heights,34.03989000000007,-118.32541999999995,Wellington Square Farmers Market,34.03970815045044,-118.33466854068955,Farmers Market
353,Arlington Heights,34.03989000000007,-118.32541999999995,Zapoteca,34.047545,-118.327729,Mexican Restaurant
354,Arlington Heights,34.03989000000007,-118.32541999999995,Crenshaw & Pico,34.04787036474227,-118.32648350125781,Intersection
355,Arlington Heights,34.03989000000007,-118.32541999999995,Crenshaw & 10 Fwy,34.03514202350742,-118.33328750269871,Intersection
356,Arlington Heights,34.03989000000007,-118.32541999999995,Village Health,34.048096,-118.324355,Pharmacy
357,Arlington Heights,34.03989000000007,-118.32541999999995,La Pizza Loca,34.047611236572266,-118.32046508789062,Pizza Place
358,Arlington Heights,34.03989000000007,-118.32541999999995,Amazing Grace Conservatory,34.040189,-118.31466,Dance Studio
359,Artesia,33.861140000000034,-118.07967999999994,Surati Farsan,33.862841841375,-118.08179594077913,Indian Restaurant
360,Artesia,33.861140000000034,-118.07967999999994,Sprouts Farmers Market,33.8574491576106,-118.0785817248535,Grocery Store
361,Artesia,33.861140000000034,-118.07967999999994,Rajdhani Indian Restaurant,33.86328991519408,-118.08243622090853,Indian Restaurant
362,Artesia,33.861140000000034,-118.07967999999994,Ashoka The Great,33.86238358315008,-118.08204524047622,Indian Restaurant
363,Artesia,33.861140000000034,-118.07967999999994,Sharetea,33.85789,-118.08029,Bubble Tea Shop
364,Artesia,33.861140000000034,-118.07967999999994,Rainbow Donuts,33.85874629706714,-118.08114571045374,Bakery
365,Artesia,33.861140000000034,-118.07967999999994,Snowflakes Shaved Ice,33.85812836481456,-118.08037438815963,Dessert Shop
366,Artesia,33.861140000000034,-118.07967999999994,Jay Bharat,33.86123797249411,-118.08228199806999,Indian Restaurant
367,Artesia,33.861140000000034,-118.07967999999994,Paradise Biryani Pointe,33.86596481590643,-118.08148899437464,Indian Restaurant
368,Artesia,33.861140000000034,-118.07967999999994,Bakers & Baristas,33.857164,-118.084235,Café
369,Artesia,33.861140000000034,-118.07967999999994,Udupi Palace,33.86180560593925,-118.08224171317221,Indian Restaurant
370,Artesia,33.861140000000034,-118.07967999999994,Pho Tasty,33.856910107055086,-118.08237033668944,Vietnamese Restaurant
371,Artesia,33.861140000000034,-118.07967999999994,Standard Sweets & Snacks,33.862784596463186,-118.08202284473573,Vegetarian / Vegan Restaurant
372,Artesia,33.861140000000034,-118.07967999999994,Yogurtland,33.86591,-118.081955,Frozen Yogurt Shop
373,Artesia,33.861140000000034,-118.07967999999994,Solid Coffee Roasters,33.85913863138609,-118.07325553182861,Café
